 	прогадаешь		прогада'ешь	 
 	прогимназия		прогимна'зія (уче'бное заведе'ніе съ четырьмя' ни'зшими кла'ссами гимна'зіи, а та'кже вообще' непо'лная гимна'зія, въ кото'рой недостаётъ послѣ'дняго и'ли послѣ'днихъ дву'хъ кла'ссовъ)	 
 	проглядел		проглядѣ'лъ	 
 	проглядеть		проглядѣ'ть	 
 	прогневать		прогнѣ'вать	 
 	прогневлённый		прогнѣвлённый	 
 	прогнёмся		прогнёмся	 
 	прогниёт		прогніётъ	 
 	прогноённый		прогноённый	 
 	проговорённый		проговорённый	 
 	прогоняет		прогоня'етъ, прогоня'емъ, прогоня'ешь	 
 	прогореть		прогорѣ'ть	 
 	программа		програ'мма, въ програ'ммѣ	 
 	программного		програ'ммнаго	 
 	программное		програ'ммное	 
 	программные		програ'ммные (м. р.), програ'ммныя (ж. р. и ср. р.)	 
 	прографлённый		прографлённый	 
 	прогрёб		прогрёбъ	 
 	прогребённый		прогребённый	 
 	прогресс		прогре'ссъ	 
 	прогрессия		прогре'ссія	 
 	прогретый		прогрѣ'тый	 
 	прогрызёшь		прогрызёшь	 
 	прогулка		прогу'лка, на прогу'лкѣ	 
 	продавец		продаве'цъ, о продавцѣ'	 
 	продаётся		продаётся	 
 	продаёшь		продаёшь	 
 	продажа		прода'жа, въ прода'жѣ	 
 	продажные		прода'жные (м. р.), прода'жныя (ж. р. и ср. р.)	 
 	продевать		продѣва'ть	 
 	продевание		продѣва'ніе	 
 	продел		продѣ'лъ (назва'ніе крупы', я'дра кото'рой раско'лоты на кру'пныя и'ли ме'лкія ча'сти)	 
 	проделать		продѣ'лать	 
 	проделка		продѣ'лка	 
 	продемонстрировать		продемонстри'ровать	 
 	продёргается		продёргается	 
 	продёрганный		продёрганный	 
 	продерёшься		продерёшься	 
 	продёрнет		продёрнетъ	 
 	продёрнутый		продёрнутый	 
 	продеть		продѣ'ть	 
 	продешевить		продешеви'ть	 
 	продешевлённый		продешевлённый	 
 	продлён		продлёнъ, продлена', продлено', продлены'	 
 	продление		продле'ніе	 
 	продлённый		продлённый, продлённаго	 
 	продолблённый		продолблённый	 
 	продолжаем		продолжа'емъ	 
 	продолжает		продолжа'етъ	 
 	продолжать		продолжа'ть, продолжа'лъ, продолжа'ла, продолжа'ли, продолжа'лось	 
 	продолжение		продолже'ніе, продо'лженный	 
 	продолжительный		продолжи'тельный	 
 	продохнёшь		продохнёшь	 
 	продразвёрстка		продразвёрстка	 
 	продублённый		продублённый	 
 	продует		проду'етъ, проду'ется	 
 	продуешь		проду'ешь, проду'ешься	 
 	продувает		продува'етъ, продува'ется	 
 	продуваешь		продува'ешь, продува'ешься	 
 	продувшего		проду'вшаго, проду'вшагося	 
 	продувший		проду'вшій, проду'вшійся, проду'вшаго, проду'вшагося	 
 	продукт		проду'ктъ, въ проду'ктѣ	 
 	продукция		проду'кція	 
 	продушённый		продушённый	 
 	продымлённый		продымлённый	 
 	продыхнёт		продыхнётъ	 
 	проедать		проѣда'ть	 
 	проедаться		проѣда'ться	 
 	проезд		проѣ'здъ, въ проѣ'здѣ	 
 	проездить		проѣ'здить, проѣ'здиться	 
 	проездка		проѣ'здка	 
 	проездной		проѣздно'й	 
 	проездом		проѣ'здомъ	 
 	проезжая		проѣ'зжая (ча'сть), проѣзжа'я (ми'мо)	 
 	проезженный		проѣ'зженный	 
 	проект		прое'ктъ и проэ'ктъ, въ прое'ктѣ	 
 	проектант		проекта'нтъ	 
 	проективный		проекти'вный	 
 	проектирование		проекти'рованіе	 
 	проектный		прое'ктный, прое'ктнаго	 
 	проектор		прое'кторъ, въ прое'кторѣ	 
 	проекция		прое'кція и проэ'кція	 
 	проем		проѣ'мъ (отъ ѣ'сть)	 
